epoch,train_id,segment,speaker,scene_id,filepath,filename,duration,rms,max_abs,std,energy,zero_crossing_rate,is_mostly_silent,dynamic_range,file_size,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,low_freq_energy,mid_freq_energy,high_freq_energy,spectral_entropy,spectral_par,high_freq_ratio,is_low_complexity,is_missing_highs,is_overly_smooth
2,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch002_train_08_ha_seg004_proc_spk1.wav,epoch002_train_08_ha_seg004_proc_spk1.wav,4.0,0.011241024,0.045654297,0.006209223,8.087081,0.043309771825396824,False,12.173507665221912,128078,1895.731035019123,2229.4462567032933,4689.174107142857,0.015590013,0.9585331678390503,0.033426009118556976,0.00804077461361885,2.8653502,646.2340025615523,0.017438935441319282,True,False,True
6,08,004,2,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch006_train_08_ha_seg004_proc_spk2.wav,epoch006_train_08_ha_seg004_proc_spk2.wav,4.0,0.0006312866,0.005645752,0.00061012345,0.025505459,0.3971741691468254,True,19.029767026813268,128078,3466.6114416275054,2515.205523308266,6707.403273809524,0.30479226,0.4484558403491974,0.24807944893836975,0.30346474051475525,8.375227,84.91284346360092,0.9222477556901684,False,False,False
2,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch002_train_08_ha_seg004_proc_spk0.wav,epoch002_train_08_ha_seg004_proc_spk0.wav,4.0,0.07137615,0.4543457,0.0713537,326.0515,0.12351965525793651,False,16.076664630262986,128078,1749.3890610992978,1794.8781738399362,3523.313492063492,0.03126778,0.7613961696624756,0.22710451483726501,0.011499234475195408,7.205098,45.75023120632184,0.01811096419849321,True,False,True
16,11,145,1,11_ha_seg145,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch016_train_11_ha_seg145_proc_spk1.wav,epoch016_train_11_ha_seg145_proc_spk1.wav,0.348,0.0,0.0,0.0,0.0,0.0,True,-inf,11214,0.0,0.0,0.0,1.0000008,0.0,0.0,0.0,-0.0,0.0,0.0,True,True,False
12,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch012_train_16_ha_seg020_proc_spk2.wav,epoch012_train_16_ha_seg020_proc_spk2.wav,1.116,0.00018034961,0.0014648438,0.00016966829,0.00058078393,0.3244140625,True,18.19304017749272,35790,3558.664280369563,2564.86856288305,6866.071428571428,0.30767578,0.6247018575668335,0.15762269496917725,0.21767546236515045,8.056341,144.80525934679824,0.6004660187127928,False,False,False
16,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch016_train_16_ha_seg020_proc_spk0.wav,epoch016_train_16_ha_seg020_proc_spk0.wav,1.116,0.1723593,0.60910034,0.17230362,530.4612,0.038671875,False,10.96508179460357,35790,803.7172862511779,1491.5327263116587,1098.8839285714287,0.0017600314,0.9980710744857788,0.0010568539146333933,0.0008720603073015809,4.8607364,130.86731445519442,0.003386662245140676,True,True,True
8,08,004,2,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch008_train_08_ha_seg004_proc_spk2.wav,epoch008_train_08_ha_seg004_proc_spk2.wav,4.0,0.00138492,0.033569336,0.0009251839,0.12275222,0.0732693142361111,False,27.690298702175337,128078,2983.604035379096,2773.9668066407917,6816.158234126984,0.03052348,0.8659077882766724,0.032293032854795456,0.10179920494556427,3.7023392,533.9988176508713,0.4480164986293421,True,False,True
16,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch016_train_16_ha_seg020_proc_spk1.wav,epoch016_train_16_ha_seg020_proc_spk1.wav,1.116,4.167543e-06,6.1035156e-05,4.1657763e-06,3.1013042e-07,0.008705357142857143,True,23.29318261415855,35790,1920.1644302661239,1489.313885318721,3872.5446428571427,0.6190762,0.38584104180336,0.3887265622615814,0.22543232142925262,9.221828,9.66017108170074,0.4200992318036488,False,False,False
12,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch012_train_16_ha_seg020_proc_spk1.wav,epoch012_train_16_ha_seg020_proc_spk1.wav,1.116,0.00050410617,0.004760742,0.00044516847,0.0045376206,0.2138392857142857,True,19.502880762197815,35790,3210.1488612682297,2477.4278050740195,6351.339285714285,0.14629921,0.8049544095993042,0.0987081304192543,0.09633738547563553,6.469965,258.89824320080197,0.1871049204459539,True,False,False
8,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch008_train_08_ha_seg004_proc_spk0.wav,epoch008_train_08_ha_seg004_proc_spk0.wav,4.0,0.060819525,0.41687012,0.060540594,236.73692,0.09783063616071429,False,16.71915334107923,128078,1422.8139695648479,1731.0101686407338,2739.8933531746034,0.013500915,0.930792510509491,0.06366042047739029,0.0055470457300543785,6.6492147,60.179538348305734,0.01638788750901584,True,False,True
8,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch008_train_08_ha_seg004_proc_spk1.wav,epoch008_train_08_ha_seg004_proc_spk1.wav,4.0,0.00050000957,0.0061950684,0.00039068918,0.016000614,0.10525561135912699,True,21.861182016667403,128078,3157.3031782070148,2638.8460350905066,6587.363591269841,0.07559949,0.8891547918319702,0.04768846556544304,0.06315663456916809,4.3179526,422.6243517475589,0.16719560229246938,True,False,True
16,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch016_train_16_ha_seg020_proc_spk2.wav,epoch016_train_16_ha_seg020_proc_spk2.wav,1.116,1.0400695e-05,6.1035156e-05,1.0251809e-05,1.931563e-06,0.14154575892857144,True,15.362006817419827,35790,4028.90320486246,2529.120412376787,7125.223214285715,0.43691617,0.23330028355121613,0.2635563015937805,0.5031433701515198,9.526286,44.78583131537171,1.4790787841886281,False,False,False
12,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch012_train_16_ha_seg020_proc_spk0.wav,epoch012_train_16_ha_seg020_proc_spk0.wav,1.116,0.12019523,0.44732666,0.11953937,257.96375,0.05336216517857143,False,11.414750099930565,35790,1066.1773947645336,1644.967087201529,1889.0625,0.005420153,0.9879899621009827,0.00939258560538292,0.0026174478698521852,6.111097,53.92326563191413,0.007406283783065676,True,True,True
