epoch,train_id,segment,speaker,scene_id,filepath,filename,duration,rms,max_abs,std,energy,zero_crossing_rate,is_mostly_silent,dynamic_range,file_size,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,low_freq_energy,mid_freq_energy,high_freq_energy,spectral_entropy,spectral_par,high_freq_ratio,is_low_complexity,is_missing_highs,is_overly_smooth
16,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch016_train_16_ha_seg020_proc_spk2.wav,epoch016_train_16_ha_seg020_proc_spk2.wav,1.116,0.004068474,0.0041503906,1.7514936e-05,0.29556108,0.0,False,0.17312798,35790,250.2036188595763,1111.102695932793,134.375,7.313975e-05,0.99996525,2.4616555e-05,1.009634e-05,0.76973814,811.96936,2.5247271e-05,True,True,True
0,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch000_train_08_ha_seg004_proc_spk1.wav,epoch000_train_08_ha_seg004_proc_spk1.wav,4.0,0.003497308,0.017120361,0.0031117892,0.78279436,0.11376178075396826,False,13.795557,128078,2316.5646737352977,2424.6892471626434,5583.333333333333,0.04004462,0.90266776,0.06597296,0.031359274,4.952398,248.6458,0.08082705,True,False,True
14,11,145,2,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch014_train_11_ha_seg145_proc_spk2.wav,epoch014_train_11_ha_seg145_proc_spk2.wav,0.348,0.003049604,0.003112793,1.5353122e-05,0.051782873,0.0,False,0.17810717,11214,387.505922824534,1288.7999614721077,419.7443181818182,0.00023165121,0.9998895,8.251705e-05,2.8110018e-05,0.8634289,793.01965,6.564439e-05,True,True,True
30,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch030_train_16_ha_seg020_proc_spk0.wav,epoch030_train_16_ha_seg020_proc_spk0.wav,1.116,0.0077197757,0.007904053,4.552691e-05,1.0641272,0.0,False,0.20489225,35790,153.71621011785749,764.0757793834667,131.91964285714286,7.09176e-05,0.99997,2.3658351e-05,6.3275365e-06,0.77000487,811.9429,1.0506352e-05,True,True,True
36,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch036_train_08_ha_seg004_proc_spk0.wav,epoch036_train_08_ha_seg004_proc_spk0.wav,4.0,0.008508455,0.008666992,3.2388332e-05,4.633204,0.0,False,0.16034372,128078,110.90748254803862,684.6048776881202,58.71775793650794,3.500913e-05,0.9999863,1.0729646e-05,2.9325693e-06,0.7436161,816.94104,5.0128556e-06,True,True,True
34,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch034_train_08_ha_seg004_proc_spk1.wav,epoch034_train_08_ha_seg004_proc_spk1.wav,4.0,0.0034765294,0.0035095215,8.3470195e-06,0.77352047,0.0,False,0.08201489,128078,164.96259990987096,889.7401843311222,58.53174603174603,3.57457e-05,0.999985,1.1128506e-05,4.0719156e-06,0.7435284,816.95013,7.6292527e-06,True,True,True
14,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch014_train_11_ha_seg145_proc_spk0.wav,epoch014_train_11_ha_seg145_proc_spk0.wav,0.348,0.01430349,0.03161621,0.0044765435,1.1391561,0.002840909090909091,False,6.8893504,11214,1223.327085430378,1492.799746749236,2644.8863636363635,0.0016143677,0.9763451,0.022505715,0.0011490971,1.618604,743.2244,0.00011536547,True,True,True
38,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch038_train_16_ha_seg020_proc_spk2.wav,epoch038_train_16_ha_seg020_proc_spk2.wav,1.116,0.0045838743,0.004638672,1.23915315e-05,0.3751886,0.0,False,0.103200674,35790,183.19107060543206,885.1665678785749,134.82142857142858,7.357168e-05,0.9999677,2.512649e-05,7.162932e-06,0.7698855,811.9503,1.20471e-05,True,True,True
14,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch014_train_16_ha_seg020_proc_spk1.wav,epoch014_train_16_ha_seg020_proc_spk1.wav,1.116,0.002847053,0.00289917,1.568147e-05,0.14473559,0.0,False,0.15753163,35790,339.95954921442905,1299.3542895835315,137.94642857142858,7.795758e-05,0.99995226,2.813101e-05,1.9673946e-05,0.76995105,811.9553,6.457838e-05,True,True,True
10,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch010_train_08_ha_seg004_proc_spk0.wav,epoch010_train_08_ha_seg004_proc_spk0.wav,4.0,0.005360891,0.0068969727,0.0002157455,1.8393058,0.0,False,2.1884146,128078,878.5583960745939,1915.6098219371584,2079.0550595238096,0.00018058813,0.99969745,0.00018603097,0.000116655014,0.7606655,816.1886,0.0003095112,True,True,True
