speaker,epoch,segment,rms,is_silent,spectral_centroid_hz,spectral_entropy,spectral_bandwidth,high_freq_ratio,low_freq_energy,mid_freq_energy,high_freq_energy,is_missing_highs,is_low_complexity,is_overly_smooth,dynamic_range,filename
0,18,11_ha_seg145,0.06298467516899109,False,1085.8651904855237,5.503407955169678,1515.9764781901533,0.0016320358263328671,0.9902012348175049,0.008693577721714973,0.001105232979170978,True,True,True,11.362483978271484,epoch018_train_11_ha_seg145_proc_spk0.wav
0,18,16_ha_seg020,0.05211932212114334,False,1193.1719597013591,5.314953804016113,1781.8843669847097,0.0030195610597729683,0.9943177103996277,0.00419875280931592,0.001483552041463554,True,True,True,16.88092041015625,epoch018_train_16_ha_seg020_proc_spk0.wav
0,20,08_ha_seg004,0.023294279351830482,False,1870.3393684643638,5.192147254943848,2084.53317074214,0.013014441356062889,0.9539622068405151,0.04112424701452255,0.00491365697234869,False,True,True,22.052745819091797,epoch020_train_08_ha_seg004_proc_spk0.wav
0,20,11_ha_seg145,0.04171674698591232,False,1167.2195174394988,5.612516403198242,1646.2995889392469,0.0039042860735207796,0.9885522723197937,0.009736084379255772,0.0017116096569225192,True,True,True,13.049572944641113,epoch020_train_11_ha_seg145_proc_spk0.wav
0,20,16_ha_seg020,0.05014151707291603,False,1122.219734453285,5.410412788391113,1729.7178528315799,0.0038578740786761045,0.995048999786377,0.003475412493571639,0.0014755036681890488,True,True,True,13.886723518371582,epoch020_train_16_ha_seg020_proc_spk0.wav
0,22,08_ha_seg004,0.026634814217686653,False,1798.793903618673,4.932468891143799,1991.8430768973549,0.004542850889265537,0.9560419917106628,0.04157907888293266,0.0023791214916855097,True,True,True,22.693674087524414,epoch022_train_08_ha_seg004_proc_spk0.wav
0,22,11_ha_seg145,0.055286992341279984,False,1109.3902461357618,5.762904167175293,1547.5597946535775,0.003021144773811102,0.9887715578079224,0.009852334856987,0.0013760250294581056,True,True,True,11.440043449401855,epoch022_train_11_ha_seg145_proc_spk0.wav
0,22,16_ha_seg020,0.03712477535009384,False,1330.1848424510886,5.936548233032227,1831.4109793964196,0.0038050562143325806,0.9929599165916443,0.005104731302708387,0.0019352894742041826,True,True,True,16.490982055664062,epoch022_train_16_ha_seg020_proc_spk0.wav
0,24,08_ha_seg004,0.028285475447773933,False,1640.1571719985584,5.724050045013428,1902.2323968586704,0.004132669419050217,0.9405626058578491,0.05758780241012573,0.0018495430704206228,True,True,True,19.85009765625,epoch024_train_08_ha_seg004_proc_spk0.wav
0,24,11_ha_seg145,0.06372720003128052,False,1301.7568445091936,5.837159156799316,1612.058305763489,0.0033874816726893187,0.9755504727363586,0.02214372530579567,0.0023057737853378057,True,True,True,12.209216117858887,epoch024_train_11_ha_seg145_proc_spk0.wav
0,24,16_ha_seg020,0.034457799047231674,False,1377.325972907207,5.878564834594727,1861.3099454752814,0.004068626090884209,0.9919950366020203,0.006010362412780523,0.0019946261309087276,True,True,True,16.253250122070312,epoch024_train_16_ha_seg020_proc_spk0.wav
0,26,08_ha_seg004,0.027554301545023918,False,1780.3493574100191,4.8651123046875,2052.4753740876968,0.006360542494803667,0.9711794257164001,0.026498595252633095,0.0023219806607812643,True,True,True,21.489486694335938,epoch026_train_08_ha_seg004_proc_spk0.wav
0,26,11_ha_seg145,0.04562605172395706,False,1265.6820583127799,5.860969066619873,1677.6510931720516,0.003473421325907111,0.9845671653747559,0.013314501382410526,0.0021184564102441072,True,True,True,12.339151382446289,epoch026_train_11_ha_seg145_proc_spk0.wav
0,26,16_ha_seg020,0.03610637038946152,False,1267.2859696443581,5.79285192489624,1778.1870393467298,0.0031466083601117134,0.9929161071777344,0.005409786012023687,0.0016740324208512902,True,True,True,15.957929611206055,epoch026_train_16_ha_seg020_proc_spk0.wav
0,28,08_ha_seg004,0.018500564619898796,False,1813.5996869676865,6.186946868896484,2049.0075636496704,0.008347157388925552,0.9346700310707092,0.06122991442680359,0.004100107122212648,True,True,True,21.445558547973633,epoch028_train_08_ha_seg004_proc_spk0.wav
0,28,11_ha_seg145,0.045503001660108566,False,1269.134997216516,5.953091621398926,1649.0404071740732,0.003046646947041154,0.983448326587677,0.014626400545239449,0.0019252938218414783,True,True,True,12.043863296508789,epoch028_train_11_ha_seg145_proc_spk0.wav
0,28,16_ha_seg020,0.030403953045606613,False,1389.1932314790454,5.442051410675049,1928.0545088265394,0.004609514959156513,0.9927297830581665,0.0051689851097762585,0.0021012083161622286,True,True,True,15.508126258850098,epoch028_train_16_ha_seg020_proc_spk0.wav
0,30,08_ha_seg004,0.018993880599737167,False,1961.6707665171152,6.144423484802246,2168.9604974067793,0.01188766211271286,0.9425737261772156,0.05271794646978378,0.0047081210650503635,False,True,True,21.81349754333496,epoch030_train_08_ha_seg004_proc_spk0.wav
0,30,11_ha_seg145,0.04792559891939163,False,1234.2001920232376,5.994597434997559,1645.0846167429181,0.0033035839442163706,0.9837049245834351,0.014322659000754356,0.0019723966252058744,True,True,True,11.719062805175781,epoch030_train_11_ha_seg145_proc_spk0.wav
0,30,16_ha_seg020,0.02733474038541317,False,1457.3982565889248,5.871369361877441,1934.992399414243,0.0057128313928842545,0.9898779392242432,0.007410833146423101,0.0027111321687698364,True,True,True,16.335376739501953,epoch030_train_16_ha_seg020_proc_spk0.wav
0,32,08_ha_seg004,0.03865613415837288,False,1747.0339368127275,4.425041675567627,1988.334639349207,0.0021025335881859064,0.9691766500473022,0.029868075624108315,0.0009551225230097771,True,True,True,24.990665435791016,epoch032_train_08_ha_seg004_proc_spk0.wav
0,32,11_ha_seg145,0.04895542189478874,False,1138.418235348667,5.896249294281006,1589.858562376797,0.002587847178801894,0.9906017184257507,0.008274227380752563,0.0011240802705287933,True,True,True,12.700870513916016,epoch032_train_11_ha_seg145_proc_spk0.wav
0,32,16_ha_seg020,0.035353463143110275,False,1264.239503286679,5.797900199890137,1786.0955279115992,0.003184038447216153,0.9933611154556274,0.005084032192826271,0.0015546814538538456,True,True,True,15.294267654418945,epoch032_train_16_ha_seg020_proc_spk0.wav
0,34,08_ha_seg004,0.03732170909643173,False,1623.4584743947942,5.103092670440674,1884.2051333827505,0.0024317556526511908,0.9589425921440125,0.04008921980857849,0.000968311564065516,True,True,True,20.555322647094727,epoch034_train_08_ha_seg004_proc_spk0.wav
0,34,11_ha_seg145,0.04563432186841965,False,1184.8155606123235,5.93734884262085,1610.021436293578,0.002550535136833787,0.986303985118866,0.01235438697040081,0.001341664814390242,True,True,True,13.478799819946289,epoch034_train_11_ha_seg145_proc_spk0.wav
0,34,16_ha_seg020,0.035565029829740524,False,1257.9715645829103,5.761404514312744,1785.8186953536097,0.003800509264692664,0.993148684501648,0.005287083797156811,0.0015642105136066675,True,True,True,15.493969917297363,epoch034_train_16_ha_seg020_proc_spk0.wav
0,36,08_ha_seg004,0.02599382773041725,False,1766.5659804681554,5.807736873626709,1995.0172530353304,0.004185997415333986,0.9428833723068237,0.055156007409095764,0.0019606344867497683,True,True,True,21.79584503173828,epoch036_train_08_ha_seg004_proc_spk0.wav
0,36,11_ha_seg145,0.04579620808362961,False,1185.4553514459628,6.063148498535156,1602.1788656772487,0.0034950815606862307,0.9801923632621765,0.018233105540275574,0.0015746555291116238,True,True,True,13.59084701538086,epoch036_train_11_ha_seg145_proc_spk0.wav
0,36,16_ha_seg020,0.03199160844087601,False,1336.9408490442586,5.662390232086182,1837.1663929341169,0.0035609996411949396,0.9917083382606506,0.006555433385074139,0.0017362660728394985,True,True,True,15.60324478149414,epoch036_train_16_ha_seg020_proc_spk0.wav
0,38,08_ha_seg004,0.03327028453350067,False,1720.465815424582,5.422485828399658,1958.4476889060584,0.003079331712797284,0.9576539993286133,0.04104479402303696,0.0013013486750423908,True,True,True,21.373004913330078,epoch038_train_08_ha_seg004_proc_spk0.wav
0,38,11_ha_seg145,0.037449099123477936,False,1299.7085864904705,6.291891098022461,1666.205373517319,0.005477786995470524,0.9607846140861511,0.036511726677417755,0.002703668549656868,True,True,True,12.152793884277344,epoch038_train_11_ha_seg145_proc_spk0.wav
0,38,16_ha_seg020,0.027892757207155228,False,1412.6415441341996,5.350174427032471,1948.5118230196622,0.0066191935911774635,0.9906629920005798,0.0067899348214268684,0.002546995412558317,True,True,True,15.294503211975098,epoch038_train_16_ha_seg020_proc_spk0.wav
0,40,08_ha_seg004,0.02447539195418358,False,1670.6552756825695,6.923712253570557,1966.9165223172633,0.005106799770146608,0.8337776064872742,0.16390421986579895,0.002318338491022587,True,True,True,25.87303924560547,epoch040_train_08_ha_seg004_proc_spk0.wav
0,40,11_ha_seg145,0.03965374454855919,False,1147.6638362875242,6.026562213897705,1662.702633341677,0.00601353170350194,0.9860654473304749,0.012033643200993538,0.0019009581301361322,True,True,True,12.269631385803223,epoch040_train_11_ha_seg145_proc_spk0.wav
0,40,16_ha_seg020,0.034706901758909225,False,1258.8740416610765,5.755932807922363,1760.7075309325728,0.0026246034540235996,0.9922924637794495,0.006350645329803228,0.0013569049770012498,True,True,True,16.522920608520508,epoch040_train_16_ha_seg020_proc_spk0.wav
0,42,08_ha_seg004,0.031044665724039078,False,1819.1018248166047,5.4051690101623535,2019.1547870164854,0.003316270187497139,0.9644702076911926,0.034067194908857346,0.001462738262489438,True,True,True,22.61225700378418,epoch042_train_08_ha_seg004_proc_spk0.wav
0,42,11_ha_seg145,0.03996330499649048,False,1181.0182878398298,6.0042829513549805,1627.0150345563122,0.004430633969604969,0.9819983243942261,0.016365837305784225,0.0016357812564820051,True,True,True,12.226469039916992,epoch042_train_11_ha_seg145_proc_spk0.wav
0,42,16_ha_seg020,0.03145027160644531,False,1334.3959438524244,5.6161789894104,1853.6291163493797,0.0035938816145062447,0.992233157157898,0.006043093744665384,0.0017238431610167027,True,True,True,15.643594741821289,epoch042_train_16_ha_seg020_proc_spk0.wav
0,44,08_ha_seg004,0.043716393411159515,False,1473.6527564186224,5.920435428619385,1771.6551535926556,0.0015087602660059929,0.9261059761047363,0.07322046160697937,0.0006735508795827627,True,True,True,20.651058197021484,epoch044_train_08_ha_seg004_proc_spk0.wav
0,44,11_ha_seg145,0.04085101932287216,False,1157.0214897459928,6.054992198944092,1567.2580722786954,0.002301532542333007,0.9780097007751465,0.02083483897149563,0.0011553623480722308,True,True,True,12.371560096740723,epoch044_train_11_ha_seg145_proc_spk0.wav
0,44,16_ha_seg020,0.02300991304218769,False,1559.2094053008843,5.516536712646484,2005.662249505524,0.006543360184878111,0.9879482388496399,0.009071119129657745,0.0029807290993630886,True,True,True,17.424209594726562,epoch044_train_16_ha_seg020_proc_spk0.wav
0,46,08_ha_seg004,0.016668006777763367,False,1880.5816029073621,6.116054534912109,2105.634933347069,0.009632422588765621,0.9534957408905029,0.04152275621891022,0.004981613717973232,True,True,True,19.867353439331055,epoch046_train_08_ha_seg004_proc_spk0.wav
0,46,11_ha_seg145,0.0394597090780735,False,1202.5799925080437,6.072690963745117,1577.9366792526757,0.0030763824470341206,0.9707998633384705,0.027932792901992798,0.0012673744931817055,True,True,True,13.013988494873047,epoch046_train_11_ha_seg145_proc_spk0.wav
0,46,16_ha_seg020,0.03199177607893944,False,1288.7217251922832,5.505350589752197,1812.2342999480775,0.0028444123454391956,0.9924508333206177,0.006067734677344561,0.0014813798479735851,True,True,True,17.248687744140625,epoch046_train_16_ha_seg020_proc_spk0.wav
0,48,08_ha_seg004,0.03980620950460434,False,1631.720453642827,5.5360260009765625,1886.8664760836307,0.002141915261745453,0.9502599835395813,0.048796482384204865,0.000943434308283031,True,True,True,20.80356216430664,epoch048_train_08_ha_seg004_proc_spk0.wav
0,48,11_ha_seg145,0.03900199010968208,False,1202.0500239387297,6.060328960418701,1605.801119719754,0.003968365490436554,0.9749615788459778,0.02351360395550728,0.0015247404808178544,True,True,True,13.044473648071289,epoch048_train_11_ha_seg145_proc_spk0.wav
0,48,16_ha_seg020,0.019107364118099213,False,1683.275766911308,5.498460292816162,2071.3218779489566,0.009380953386425972,0.9826352596282959,0.013066599145531654,0.004298137966543436,True,True,True,15.932703018188477,epoch048_train_16_ha_seg020_proc_spk0.wav
1,0,08_ha_seg004,0.023504994809627533,False,1639.6191675532273,1.8260949850082397,2206.22960886951,0.007476114667952061,0.9874004125595093,0.01002470776438713,0.0025748261250555515,True,True,True,8.023829460144043,epoch000_train_08_ha_seg004_proc_spk1.wav
1,0,11_ha_seg145,0.011890373192727566,False,2403.0255396683283,2.6644904613494873,2598.204135490959,0.05550293251872063,0.9689664840698242,0.01493180450052023,0.016101833432912827,False,True,True,8.766637802124023,epoch000_train_11_ha_seg145_proc_spk1.wav
1,0,16_ha_seg020,0.008056599646806717,False,2499.5399791124632,5.157915115356445,2467.4734388147895,0.14904730021953583,0.8867090940475464,0.06406694650650024,0.04922391101717949,False,True,True,11.140693664550781,epoch000_train_16_ha_seg020_proc_spk1.wav
1,2,08_ha_seg004,0.0054952832870185375,False,2912.454544024778,5.638821125030518,2673.862840375331,1.4461796283721924,0.6018808484077454,0.08827239274978638,0.3098466992378235,False,True,True,13.37677001953125,epoch002_train_08_ha_seg004_proc_spk1.wav
1,2,11_ha_seg145,0.004572399891912937,False,3280.4614532638107,5.716228485107422,2609.827351546895,0.41083845496177673,0.7625664472579956,0.09855793416500092,0.13887563347816467,False,True,False,12.55724048614502,epoch002_train_11_ha_seg145_proc_spk1.wav
1,2,16_ha_seg020,0.0074460506439208984,False,2539.7225627628386,3.721592426300049,2539.4897163805695,0.08653785288333893,0.9506219029426575,0.021722909063100815,0.027655303478240967,False,True,True,12.684525489807129,epoch002_train_16_ha_seg020_proc_spk1.wav
1,4,08_ha_seg004,0.008955403231084347,False,2434.1662943457045,1.2981139421463013,2728.2493274191816,0.02199944294989109,0.989406406879425,0.004365916363894939,0.0062276702374219894,False,True,True,11.381866455078125,epoch004_train_08_ha_seg004_proc_spk1.wav
1,4,11_ha_seg145,0.0061545101925730705,False,2907.0838033922328,2.9673378467559814,2764.5722268594222,0.1801387369632721,0.9409933686256409,0.015047826804220676,0.043958842754364014,False,True,True,10.363551139831543,epoch004_train_11_ha_seg145_proc_spk1.wav
1,4,16_ha_seg020,0.004170526284724474,False,2905.034290274649,3.8840103149414062,2619.4459536334366,0.14158296585083008,0.9262281656265259,0.03032061643898487,0.043451305478811264,False,True,True,11.789054870605469,epoch004_train_16_ha_seg020_proc_spk1.wav
1,6,08_ha_seg004,0.0048937611281871796,False,3013.3829689640156,2.8911960124969482,2705.6326003436648,0.08876756578683853,0.9547637104988098,0.015937291085720062,0.02929910272359848,False,True,True,19.047264099121094,epoch006_train_08_ha_seg004_proc_spk1.wav
1,6,11_ha_seg145,0.003942601848393679,False,2841.7986682824503,5.207517147064209,2520.965759515981,0.1727888286113739,0.8607587814331055,0.07783787697553635,0.061403386294841766,False,True,True,11.561498641967773,epoch006_train_11_ha_seg145_proc_spk1.wav
1,6,16_ha_seg020,0.004785266239196062,False,3190.809807828156,4.534038543701172,2648.251531652355,0.20305213332176208,0.9106221795082092,0.030309582129120827,0.05906817317008972,False,True,True,20.336612701416016,epoch006_train_16_ha_seg020_proc_spk1.wav
1,8,08_ha_seg004,0.0036414822097867727,False,3331.4903473887643,4.406231880187988,2602.363433836288,0.30468273162841797,0.8403465151786804,0.06215259060263634,0.09750077873468399,False,True,False,17.32540512084961,epoch008_train_08_ha_seg004_proc_spk1.wav
1,8,11_ha_seg145,0.005610966589301825,False,2636.9013388527183,5.437599182128906,2445.624359297535,0.12772132456302643,0.8764135241508484,0.0778045505285263,0.04578186199069023,False,True,True,13.590010643005371,epoch008_train_11_ha_seg145_proc_spk1.wav
1,8,16_ha_seg020,0.0031723566353321075,False,3203.2637547649542,6.264926910400391,2554.278160343415,0.2919917106628418,0.8021336197853088,0.09171468019485474,0.10615178942680359,False,True,False,21.48259735107422,epoch008_train_16_ha_seg020_proc_spk1.wav
1,10,08_ha_seg004,0.0022786769550293684,False,3460.881822121858,7.233902931213379,2533.9033644991814,0.4419603645801544,0.6984754800796509,0.15391334891319275,0.14761117100715637,False,True,False,24.321273803710938,epoch010_train_08_ha_seg004_proc_spk1.wav
1,10,11_ha_seg145,0.006862203124910593,False,2859.533972455575,4.916749477386475,2681.935267447941,0.8206673860549927,0.7777498364448547,0.04331972077488899,0.17893046140670776,False,True,True,10.91425895690918,epoch010_train_11_ha_seg145_proc_spk1.wav
1,10,16_ha_seg020,0.004804009106010199,False,2675.777653323479,7.119360446929932,2366.6500016116556,0.16135209798812866,0.79204922914505,0.1457149237394333,0.06223591789603233,False,True,False,20.302658081054688,epoch010_train_16_ha_seg020_proc_spk1.wav
1,12,08_ha_seg004,0.0028479669708758593,False,3357.354471273391,7.684489727020264,2475.339264255475,0.3643091917037964,0.6655654311180115,0.19037120044231415,0.14406341314315796,False,True,False,24.219982147216797,epoch012_train_08_ha_seg004_proc_spk1.wav
1,12,11_ha_seg145,0.007149865850806236,False,2461.2954580853434,5.515116214752197,2371.3733140256513,0.06361333280801773,0.9175399541854858,0.05679816007614136,0.025661906227469444,False,True,True,14.843716621398926,epoch012_train_11_ha_seg145_proc_spk1.wav
1,12,16_ha_seg020,0.005156553350389004,False,2816.188843816538,4.258115768432617,2509.0225486000923,0.1138395369052887,0.9104437828063965,0.048770297318696976,0.04078599810600281,False,True,True,14.78538990020752,epoch012_train_16_ha_seg020_proc_spk1.wav
1,14,08_ha_seg004,0.0019748664926737547,False,3474.867405674129,6.609023094177246,2477.28354416275,0.36309903860092163,0.7276508212089539,0.12490695714950562,0.1474423110485077,False,True,False,21.577436447143555,epoch014_train_08_ha_seg004_proc_spk1.wav
1,14,11_ha_seg145,0.00577223626896739,False,2556.627501190563,5.790123462677002,2462.1282370453864,0.19102448225021362,0.8744310140609741,0.07135362178087234,0.0542154423892498,False,True,True,17.280548095703125,epoch014_train_11_ha_seg145_proc_spk1.wav
1,14,16_ha_seg020,0.004965413361787796,False,2653.364274008559,6.565732955932617,2410.8690021733814,0.11719301342964172,0.8295986652374268,0.11535738408565521,0.05504406988620758,False,True,False,18.848173141479492,epoch014_train_16_ha_seg020_proc_spk1.wav
1,16,08_ha_seg004,0.001708986354060471,False,3378.834074321211,6.962725639343262,2554.413217779008,0.5058877468109131,0.7003055810928345,0.12342408299446106,0.17627032101154327,False,True,False,20.742774963378906,epoch016_train_08_ha_seg004_proc_spk1.wav
1,16,11_ha_seg145,0.0038254617247730494,False,2612.3292122111557,6.131269931793213,2428.3010958485,0.1204860657453537,0.8607834577560425,0.08610191196203232,0.05311473086476326,False,True,False,13.108963012695312,epoch016_train_11_ha_seg145_proc_spk1.wav
1,16,16_ha_seg020,0.0037407048512250185,False,2669.9484659921604,7.063257694244385,2394.6985328209025,0.14034916460514069,0.7886617183685303,0.1469675749540329,0.06437071412801743,False,True,False,15.31803035736084,epoch016_train_16_ha_seg020_proc_spk1.wav
1,18,08_ha_seg004,0.0017959459219127893,False,3439.470009914066,7.894928455352783,2539.1999464281234,0.3743876516819,0.7137718796730042,0.1382065862417221,0.14802145957946777,False,True,False,25.511547088623047,epoch018_train_08_ha_seg004_proc_spk1.wav
1,18,11_ha_seg145,0.007207728456705809,False,2355.117492955271,6.115398406982422,2328.5807440698586,0.04551168158650398,0.9465510249137878,0.037343669682741165,0.016105370596051216,False,True,True,18.983543395996094,epoch018_train_11_ha_seg145_proc_spk1.wav
1,18,16_ha_seg020,0.003792758332565427,False,2694.767472051257,6.343794822692871,2428.6657970585907,0.12427537888288498,0.8303772807121277,0.1151144951581955,0.054508276283741,False,True,False,20.09166717529297,epoch018_train_16_ha_seg020_proc_spk1.wav
1,20,08_ha_seg004,0.002134900540113449,False,3264.310047637549,5.339621543884277,2540.3492999405794,0.22278451919555664,0.8206719756126404,0.08518096059560776,0.09414723515510559,False,True,False,21.84372901916504,epoch020_train_08_ha_seg004_proc_spk1.wav
1,20,11_ha_seg145,0.005984395742416382,False,2510.5885125107757,6.086957931518555,2395.593725672352,0.06776091456413269,0.9417301416397095,0.03452327847480774,0.023746589198708534,False,True,False,21.225059509277344,epoch020_train_11_ha_seg145_proc_spk1.wav
1,20,16_ha_seg020,0.0035493976902216673,False,2735.6046313414895,6.870343208312988,2438.7519206229235,0.13751603662967682,0.8119277358055115,0.12131553888320923,0.06675675511360168,False,True,False,18.512405395507812,epoch020_train_16_ha_seg020_proc_spk1.wav
1,22,08_ha_seg004,0.0016882299678400159,False,3372.1044096643614,6.619437217712402,2519.6603227893993,0.29097723960876465,0.7818880081176758,0.10067771375179291,0.11743413656949997,False,True,False,22.384944915771484,epoch022_train_08_ha_seg004_proc_spk1.wav
