epoch,train_id,segment,speaker,scene_id,filepath,filename,duration,rms,max_abs,std,energy,zero_crossing_rate,is_mostly_silent,dynamic_range,file_size,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,low_freq_energy,mid_freq_energy,high_freq_energy,spectral_entropy,spectral_par,high_freq_ratio,is_low_complexity,is_missing_highs,is_overly_smooth
40,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch040_train_16_ha_seg020_proc_spk2.wav,epoch040_train_16_ha_seg020_proc_spk2.wav,1.116,0.0006824168,0.006713867,0.0006793821,0.008315409,0.2552455357142857,True,19.858333699979212,35790,2869.402714134845,2399.2779660583255,6005.803571428572,0.24328646,0.89745533,0.0574657,0.04507888,7.085907,40.910318153800105,0.09829522028704092,True,False,False
8,08,004,2,08_ha_seg004,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch008_train_08_ha_seg004_proc_spk2.wav,epoch008_train_08_ha_seg004_proc_spk2.wav,4.0,0.0027429457,0.04156494,0.0024831246,0.48152006,0.19633556547619047,False,23.610167636426397,128078,3376.1814954566826,2566.4843959006034,6581.659226190476,0.10660927,0.8900198,0.039489973,0.07049005,6.1916304,218.36452739434938,0.23166286183411822,True,False,False
44,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch044_train_08_ha_seg004_proc_spk0.wav,epoch044_train_08_ha_seg004_proc_spk0.wav,4.0,0.043716393,0.4711914,0.043714277,122.31188,0.09815228174603174,False,20.651058722007,128078,1473.6527564186224,1771.6551535926556,3086.123511904762,0.021958772,0.926106,0.07322046,0.0006735509,5.9204354,129.49955549833842,0.0015087602307717737,True,True,True
28,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch028_train_16_ha_seg020_proc_spk0.wav,epoch028_train_16_ha_seg020_proc_spk0.wav,1.116,0.030403953,0.18127441,0.030364303,16.506094,0.07190290178571429,False,15.508126280450373,35790,1389.1932314790454,1928.0545088265394,3174.776785714286,0.018572183,0.9927298,0.005168985,0.0021012083,5.4420514,120.85859509755504,0.00460951493574527,True,True,True
30,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch030_train_16_ha_seg020_proc_spk1.wav,epoch030_train_16_ha_seg020_proc_spk1.wav,1.116,0.004324481,0.03439331,0.00406842,0.33392748,0.15613839285714284,False,18.010779888115124,35790,2349.5778740652436,2324.7401450237016,5416.964285714285,0.08378127,0.83180064,0.13531554,0.03288388,6.523154,146.83403306786212,0.07040912880467763,True,False,True
42,11,145,1,11_ha_seg145,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch042_train_11_ha_seg145_proc_spk1.wav,epoch042_train_11_ha_seg145_proc_spk1.wav,0.348,0.0030494994,0.02557373,0.002986558,0.051779322,0.16392933238636365,False,18.471282273004114,11214,2504.4426647993814,2412.0081625254224,5808.238636363636,0.11906819,0.8988566,0.06371068,0.037432678,6.909554,50.99460165284712,0.09795234505158953,True,False,False
0,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch000_train_16_ha_seg020_proc_spk0.wav,epoch000_train_16_ha_seg020_proc_spk0.wav,1.116,0.028176673,0.1413269,0.027843937,14.176323,0.1203125,False,14.006699675574268,35790,1936.259434264473,2134.2206028312594,4556.919642857143,0.04631625,0.86848706,0.10798633,0.023526523,7.039116,46.52768494772224,0.03439502642299346,True,False,True
24,08,004,2,08_ha_seg004,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch024_train_08_ha_seg004_proc_spk2.wav,epoch024_train_08_ha_seg004_proc_spk2.wav,4.0,0.00045657353,0.008483887,0.0004258533,0.013341401,0.2940034412202381,True,25.381492410343597,128078,3306.1878660059338,2505.4315265334735,6539.186507936508,0.23609659,0.77700996,0.10671038,0.116279624,7.1044536,162.5612296709104,0.30337928728221986,True,False,False
18,08,004,2,08_ha_seg004,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch018_train_08_ha_seg004_proc_spk2.wav,epoch018_train_08_ha_seg004_proc_spk2.wav,4.0,0.00065509847,0.00680542,0.0005823513,0.027465854,0.30872163318452384,True,20.3308342844807,128078,3566.8047582665345,2618.9999847305244,6939.670138888889,0.20966065,0.7349978,0.10107553,0.1639266,6.840381,252.1849066259895,0.517446257963757,True,False,False
18,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch018_train_16_ha_seg020_proc_spk1.wav,epoch018_train_16_ha_seg020_proc_spk1.wav,1.116,0.0037927583,0.038330078,0.0033275671,0.25685886,0.1820033482142857,False,20.091667764492147,35790,2694.767472051257,2428.6657970585907,5936.160714285715,0.117338575,0.8303773,0.115114495,0.054508276,6.343795,270.98023920301125,0.12427538047063735,True,False,False
34,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch034_train_08_ha_seg004_proc_spk0.wav,epoch034_train_08_ha_seg004_proc_spk0.wav,4.0,0.03732171,0.39785767,0.037321597,89.14623,0.11068483382936507,False,20.555321815040067,128078,1623.4584743947942,1884.2051333827505,3469.4940476190477,0.031215917,0.9589426,0.04008922,0.00096831156,5.1030927,209.65898772425538,0.0024317555393746216,True,True,True
44,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch044_train_16_ha_seg020_proc_spk1.wav,epoch044_train_16_ha_seg020_proc_spk1.wav,1.116,0.003573663,0.026519775,0.003548494,0.22804017,0.1536830357142857,False,17.40910044758835,35790,2378.356515304911,2322.6343323218607,5457.366071428572,0.099763006,0.825878,0.1388377,0.03528424,6.7744727,129.76944139292326,0.07622085066667186,True,False,True
6,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch006_train_16_ha_seg020_proc_spk1.wav,epoch006_train_16_ha_seg020_proc_spk1.wav,1.116,0.0047852662,0.049743652,0.0043775295,0.4088805,0.22748325892857144,False,20.3366131226119,35790,3190.809807828156,2648.251531652355,6692.1875,0.08531291,0.9106222,0.030309582,0.059068173,4.5340385,252.90675672585868,0.20305213619408685,True,False,True
32,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch032_train_16_ha_seg020_proc_spk2.wav,epoch032_train_16_ha_seg020_proc_spk2.wav,1.116,0.0007049502,0.0082092285,0.00068952,0.008873624,0.22537667410714285,True,21.32275508301564,35790,2858.0652630067993,2421.142393185619,6039.955357142857,0.18330657,0.9054379,0.05183499,0.042727288,6.8859735,56.163583580369426,0.09664249024004948,True,False,False
32,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch032_train_11_ha_seg145_proc_spk0.wav,epoch032_train_11_ha_seg145_proc_spk0.wav,0.348,0.048955422,0.2112732,0.04892283,13.344455,0.06560724431818182,False,12.700870205939339,11214,1138.418235348667,1589.858562376797,2049.005681818182,0.011472366,0.9906017,0.008274227,0.0011240803,5.8962493,71.53252572728304,0.002587847189889299,True,True,True
16,16,020,2,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch016_train_16_ha_seg020_proc_spk2.wav,epoch016_train_16_ha_seg020_proc_spk2.wav,1.116,0.0014352041,0.012298584,0.0011129344,0.036779977,0.04330357142857143,False,18.6587686194521,35790,2851.2645719653005,2565.961461580175,6169.866071428572,0.03808048,0.9547537,0.017454928,0.027791362,4.5187078,420.97206362779986,0.08279997534101738,True,False,True
0,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch000_train_08_ha_seg004_proc_spk1.wav,epoch000_train_08_ha_seg004_proc_spk1.wav,4.0,0.023504995,0.0592041,0.010624949,35.359028,0.0220734126984127,False,8.023829011605454,128078,1639.6191675532273,2206.22960886951,4216.331845238095,0.00483511,0.9874004,0.010024708,0.0025748261,1.826095,707.6894507868568,0.007476114896066706,True,True,True
14,11,145,2,11_ha_seg145,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch014_train_11_ha_seg145_proc_spk2.wav,epoch014_train_11_ha_seg145_proc_spk2.wav,0.348,0.0018090646,0.010986328,0.001781764,0.018222477,0.21990411931818182,False,15.667921564414616,11214,2355.612260985854,2497.0268913640066,5957.386363636364,0.052802242,0.88833916,0.04399379,0.067667015,6.6232424,41.096354163385904,0.2776952674617414,True,False,True
30,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch030_train_16_ha_seg020_proc_spk0.wav,epoch030_train_16_ha_seg020_proc_spk0.wav,1.116,0.02733474,0.17926025,0.027307907,13.34179,0.080859375,False,16.335377897152824,35790,1457.3982565889248,1934.992399414243,3298.4375,0.022171965,0.98987794,0.007410833,0.0027111322,5.8713694,77.92467198922539,0.0057128315628200785,True,True,True
36,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch036_train_08_ha_seg004_proc_spk0.wav,epoch036_train_08_ha_seg004_proc_spk0.wav,4.0,0.025993828,0.3196411,0.025990816,43.243465,0.11366489955357142,False,21.79584462260184,128078,1766.5659804681554,1995.0172530353304,3959.4494047619046,0.0416954,0.9428834,0.055156007,0.0019606345,5.807737,148.24382120669875,0.004185997465283394,True,True,True
44,11,145,1,11_ha_seg145,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch044_train_11_ha_seg145_proc_spk1.wav,epoch044_train_11_ha_seg145_proc_spk1.wav,0.348,0.0033607436,0.028167725,0.0033044063,0.062888324,0.16179865056818182,False,18.466301782086376,11214,2431.234364508348,2398.3300929563575,5672.585227272727,0.107820004,0.9198245,0.050213825,0.02996171,6.661265,43.08696034268976,0.07409917994380592,True,False,False
34,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch034_train_08_ha_seg004_proc_spk1.wav,epoch034_train_08_ha_seg004_proc_spk1.wav,4.0,0.0013510704,0.014160156,0.0011289748,0.11682504,0.25825040302579366,False,20.407737310068676,128078,3452.886514531895,2502.6488504197987,6621.961805555556,0.19449584,0.7619372,0.11203372,0.1260291,6.0736723,341.94102220397787,0.2835955848394712,True,False,False
14,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch014_train_11_ha_seg145_proc_spk0.wav,epoch014_train_11_ha_seg145_proc_spk0.wav,0.348,0.042180724,0.14389038,0.041893758,9.90666,0.06387606534090909,False,10.658352496017727,11214,1293.185351286329,1675.74242286757,2636.3636363636365,0.008233833,0.9639912,0.031996034,0.004012803,5.9315157,82.96382895272914,0.010711221628295678,True,False,True
48,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-15/train_ha/train_samples/epoch048_train_08_ha_seg004_proc_spk0.wav,epoch048_train_08_ha_seg004_proc_spk0.wav,4.0,0.03980621,0.4366455,0.03980375,101.4102,0.11039806547619048,False,20.803561259974522,128078,1631.720453642827,1886.8664760836307,3535.652281746032,0.033077966,0.95026,0.048796482,0.0009434343,5.536026,153.93784474574662,0.0021419152196309648,True,True,True
